30987,366-B,Broadway,366-B Broadway,POINT (-71.10462181007695 42.370639319905024)
8745,52,Lee St,52 Lee St,POINT (-71.10499214114508 42.37049537883042)
7415,38,Porter St,38 Porter St,POINT (-71.08907695289344 42.373459671892505)
15699,44,Porter St,44 Porter St,POINT (-71.08916952970517 42.373538505694086)
8368,48,Porter St,48 Porter St,POINT (-71.08933495496974 42.37355686441895)
8759,52,Porter St,52 Porter St,POINT (-71.08946909107345 42.373576740762545)
9907,6,Upton St,6 Upton St,POINT (-71.10818387400006 42.36246006690004)
31619,285,Third St,285 Third St,POINT (-71.08297782580809 42.36496961379298)
31620,287,Third St,287 Third St,POINT (-71.08307899659013 42.36482475690667)
31621,289,Third St,289 Third St,POINT (-71.08311366337571 42.364763267750625)
31625,5,Gore Street Pl,5 Gore Street Pl,POINT (-71.08422863933961 42.37201804699099)
10511,82,Magazine St,82 Magazine St,POINT (-71.10852454879424 42.36101371971262)
31617,30,Chauncy St,30 Chauncy St,POINT (-71.1237306958047 42.379063917782034)
31615,47,Bay State Rd,47 Bay State Rd,POINT (-71.13948079781062 42.3874320297386)
7450,392,Franklin St,392 Franklin St,POINT (-71.10871072879262 42.366476297999064)
7654,400-1,Franklin St,400-1 Franklin St,POINT (-71.10879277556721 42.366516710053354)
30971,400-2,Franklin St,400-2 Franklin St,POINT (-71.1088605082974 42.36643983447605)
30972,400-3,Franklin St,400-3 Franklin St,POINT (-71.10888323807838 42.366416748299756)
30973,400-4,Franklin St,400-4 Franklin St,POINT (-71.10883150102637 42.36647131697704)
30974,400-5,Franklin St,400-5 Franklin St,POINT (-71.10880533419045 42.366499914710396)
7675,406,Franklin St,406 Franklin St,POINT (-71.10889010595702 42.3665940245414)
7759,410,Franklin St,410 Franklin St,POINT (-71.10899449737754 42.36665759666992)
7777,414,Franklin St,414 Franklin St,POINT (-71.10910940980493 42.36672078132283)
7846,422,Franklin St,422 Franklin St,POINT (-71.10919344478039 42.36677176290345)
24877,423,Franklin St,423 Franklin St,POINT (-71.10909799465867 42.36687472390181)
7869,428,Franklin St,428 Franklin St,POINT (-71.10929471387155 42.36681280078301)
7939,434,Franklin St,434 Franklin St,POINT (-71.10936951071841 42.36686902022816)
8001,440,Franklin St,440 Franklin St,POINT (-71.1094710802512 42.36688307018847)
8005,444,Franklin St,444 Franklin St,POINT (-71.10956044674906 42.36694484152457)
8145,460,Franklin St,460 Franklin St,POINT (-71.1099273968241 42.36713118720352)
8006,445,Franklin St,445 Franklin St,POINT (-71.10948485239192 42.3671131229852)
8076,456,Franklin St,456 Franklin St,POINT (-71.10981597309443 42.36705896823708)
30975,454,Franklin St,454 Franklin St,POINT (-71.10973163452563 42.36702517255221)
8067,452,Franklin St,452 Franklin St,POINT (-71.10965898557004 42.36699519137613)
14564,450,Franklin St,450 Franklin St,POINT (-71.1096499057514 42.36699027470857)
9944,70,Kinnaird St,70 Kinnaird St,POINT (-71.11019764150561 42.36681798179273)
9643,66,Kinnaird St,66 Kinnaird St,POINT (-71.11006692010618 42.3666960711809)
9730,68,Kinnaird St,68 Kinnaird St,POINT (-71.11019404501141 42.366782409196574)
9306,60,Kinnaird St,60 Kinnaird St,POINT (-71.10986164198032 42.36660090443688)
7402,38,Jay St,38 Jay St,POINT (-71.10992937187613 42.365776607736414)
15292,36,Jay St,36 Jay St,POINT (-71.10992794858011 42.36576467501365)
5305,24,Jay St,24 Jay St,POINT (-71.10981754854527 42.365146270028255)
3121,165,Western Ave,165 Western Ave,POINT (-71.10937039291727 42.36499449079866)
16413,2,Dodge St,2 Dodge St,POINT (-71.11223872566866 42.36485961961346)
479,299,Western Ave,299 Western Ave,POINT (-71.11274978683555 42.364699767002676)
16303,279,Western Ave,279 Western Ave,POINT (-71.11239344505668 42.364711231017665)
5926,283,Western Ave,283 Western Ave,POINT (-71.11256281506796 42.3646883591057)
16306,281,Western Ave,281 Western Ave,POINT (-71.11247141499658 42.36469739436083)
6295,305,Western Ave,305 Western Ave,POINT (-71.11292295659396 42.36468421858143)
16309,303,Western Ave,303 Western Ave,POINT (-71.112907222038 42.36468183028409)
16312,301,Western Ave,301 Western Ave,POINT (-71.11289149463468 42.36467827343667)
8163,46,Blackstone St,46 Blackstone St,POINT (-71.11488369517117 42.36426744617759)
11598,287,Harvard St,287 Harvard St,POINT (-71.10455523260003 42.369387668435856)
618,285,Harvard St,285 Harvard St,POINT (-71.10415651981299 42.36942112548325)
5808,281,Harvard St,281 Harvard St,POINT (-71.10396227236636 42.36917537917089)
31472,279,Harvard St,279 Harvard St,POINT (-71.10376139008488 42.36910330636276)
5809,45,Inman St,45 Inman St,POINT (-71.1036120848311 42.36920984496178)
11599,47,Inman St,47 Inman St,POINT (-71.10354792176292 42.36930552410831)
11600,49,Inman St,49 Inman St,POINT (-71.10352718733044 42.36933655842695)
9914,6,West St,6 West St,POINT (-71.10381531138808 42.36947869622619)
9913,4,West St,4 West St,POINT (-71.10368662393708 42.36943066199332)
24949,5,West Pl,5 West Pl,POINT (-71.10397341832176 42.369910546999115)
10421,7,West Pl,7 West Pl,POINT (-71.1040091025809 42.369856132328884)
6836,33,West St,33 West St,POINT (-71.10460554804193 42.36991164578682)
5906,27,West St,27 West St,POINT (-71.10449811650474 42.369886557299175)
8464,4,Broadway Ter,4 Broadway Ter,POINT (-71.10451578174022 42.37007449060058)
11345,25,Inman Pl,25 Inman Pl,POINT (-71.10421948463397 42.37013981446216)
10288,7,Broadway Ter,7 Broadway Ter,POINT (-71.10451781008993 42.37026503587629)
6990,7,Inman Pl,7 Inman Pl,POINT (-71.10408394409953 42.3701052055775)
7648,3,West Pl,3 West Pl,POINT (-71.10387877915151 42.370074016448335)
31441,87,Chilton St,87 Chilton St,POINT (-71.13762666656994 42.38377632230956)
31335,314,Rindge Ave,314 Rindge Ave,POINT (-71.1365181542609 42.39232520747536)
31565,19,Saville St,19 Saville St,POINT (-71.13404608739985 42.383266837074935)
24855,40,Inman St,40 Inman St,POINT (-71.10377935575185 42.36867698101757)
5792,276,Harvard St,276 Harvard St,POINT (-71.10353931950617 42.36884403569255)
5797,277,Harvard St,277 Harvard St,POINT (-71.1034039420383 42.36908094025346)
8684,51,Inman St,51 Inman St,POINT (-71.10336083285225 42.369562751669136)
8620,50,Inman St,50 Inman St,POINT (-71.10310092095168 42.36965301449731)
6731,336,Broadway,336 Broadway,POINT (-71.10260098279434 42.36980478353989)
6861,343,Broadway,343 Broadway,POINT (-71.1030022513225 42.37025114990814)
11822,343-1/2,Broadway,343-1/2 Broadway,POINT (-71.10304201057977 42.370265304575625)
6846,341,Broadway,341 Broadway,POINT (-71.10274484628063 42.370167917475115)
6751,339,Broadway,339 Broadway,POINT (-71.1025605967361 42.37009427951874)
9526,64,Inman St,64 Inman St,POINT (-71.10253867040151 42.370437161386434)
9693,67,Inman St,67 Inman St,POINT (-71.10264597622816 42.370665877926584)
26476,1,Farrell Way,1 Farrell Way,POINT (-71.10261989859336 42.37077868818769)
24412,2,Farrell Way,2 Farrell Way,POINT (-71.10280979710816 42.37085927683692)
25682,3,Farrell Way,3 Farrell Way,POINT (-71.10279379703479 42.37088158288694)
10050,73,Inman St,73 Inman St,POINT (-71.10248762380985 42.37085028012647)
10191,77,Inman St,77 Inman St,POINT (-71.10246230107467 42.37097949706485)
10480,79,Inman St,79 Inman St,POINT (-71.1023417086798 42.37108360701811)
10093,74,Inman St,74 Inman St,POINT (-71.1022142883864 42.37091116324583)
12052,76,Inman St,76 Inman St,POINT (-71.10219579603232 42.370938018741576)
10232,78,Inman St,78 Inman St,POINT (-71.1021160209199 42.37106371531997)
10532,83,Inman St,83 Inman St,POINT (-71.1022774216325 42.371213259984295)
10599,85,Inman St,85 Inman St,POINT (-71.10221943792797 42.37130258660299)
10732,89,Inman St,89 Inman St,POINT (-71.10215084599682 42.3713902154741)
10445,80,Inman St,80 Inman St,POINT (-71.10204311201474 42.37115283627718)
10508,82,Inman St,82 Inman St,POINT (-71.10199399663372 42.371232798983)
10561,84,Inman St,84 Inman St,POINT (-71.10193841945662 42.37130988449968)
865,1400,Cambridge St,1400 Cambridge St,POINT (-71.10104833481354 42.37366362606939)
4817,225,Hampshire St,225 Hampshire St,POINT (-71.1008383870995 42.37387114544827)
2227,1385,Cambridge St,1385 Cambridge St,POINT (-71.10071766304046 42.37380518390819)
27226,1408,Cambridge St,1408 Cambridge St,POINT (-71.10139520496428 42.37369518615845)
11807,1384,Cambridge St,1384 Cambridge St,POINT (-71.10082806617996 42.37358457942622)
2382,1410,Cambridge St,1410 Cambridge St,POINT (-71.10151497547156 42.37371986200274)
11959,1414,Cambridge St,1414 Cambridge St,POINT (-71.10157069403492 42.37372791089185)
11541,1429-A,Cambridge St,1429-A Cambridge St,POINT (-71.10217855396839 42.3740037328811)
2400,1429,Cambridge St,1429 Cambridge St,POINT (-71.1021243676071 42.373997191263335)
16971,1462,Cambridge St,1462 Cambridge St,POINT (-71.10327500395866 42.373919986570534)
30944,1464,Cambridge St,1464 Cambridge St,POINT (-71.10330016739762 42.37392274719738)
27293,1456,Cambridge St,1456 Cambridge St,POINT (-71.10308636778814 42.373895169499804)
27294,1458,Cambridge St,1458 Cambridge St,POINT (-71.10315221252928 42.37378156731382)
30943,1460,Cambridge St,1460 Cambridge St,POINT (-71.10317941805475 42.37378434221454)
2443,1452,Cambridge St,1452 Cambridge St,POINT (-71.10295622861652 42.37387628075254)
2426,1446,Cambridge St,1446 Cambridge St,POINT (-71.10278831393309 42.37387134998828)
31638,8,Kirkland Pl,8 Kirkland Pl,POINT (-71.11276806400303 42.3776655009883)
881,1076,Cambridge St,1076 Cambridge St,POINT (-71.09543196663641 42.37272357655411)
31682,325,Elm St,325 Elm St,POINT (-71.09505817694225 42.37404395362685)
31659,321,Elm St,321 Elm St,POINT (-71.09526097573392 42.37397987648774)
31661,402,Norfolk St,402 Norfolk St,POINT (-71.09554821312611 42.37407426166611)
31660,323,Elm St,323 Elm St,POINT (-71.09511783129469 42.37405940814081)
3122,1663,Massachusetts Ave,1663 Massachusetts Ave,POINT (-71.11951539616956 42.3818144682236)
31674,1665,Massachusetts Ave,1665 Massachusetts Ave,POINT (-71.11951134158693 42.381907297372784)
31673,1,Wendell St,1 Wendell St,POINT (-71.11933108658661 42.38186459847071)
31686,3,Wendell St,3 Wendell St,POINT (-71.11908735506267 42.38179010902)
31637,1,Reservoir St,1 Reservoir St,POINT (-71.13762079316378 42.37920354201253)
59,688,Huron Ave,688 Huron Ave,POINT (-71.1543028652167 42.38036299938319)
31645,680,Huron Ave,680 Huron Ave,POINT (-71.15384032685111 42.38057666333306)
25400,301,Binney St,301 Binney St,POINT (-71.08796794381865 42.36658421787833)
9064,58,Amory St,58 Amory St,POINT (-71.10110623787153 42.370796134494704)
11857,56,Amory St,56 Amory St,POINT (-71.1011199944131 42.3707740882821)
11858,62,Amory St,62 Amory St,POINT (-71.10103123832093 42.37089777144694)
9505,64,Amory St,64 Amory St,POINT (-71.10102165977993 42.3709126514598)
8595,50,Amory St,50 Amory St,POINT (-71.10121117870058 42.3706728837014)
8015,44,Amory St,44 Amory St,POINT (-71.10129332745524 42.370562793416454)
11856,42,Amory St,42 Amory St,POINT (-71.10130643111461 42.37054279847006)
7143,36,Amory St,36 Amory St,POINT (-71.1013729673573 42.37040631254376)
11855,38,Amory St,38 Amory St,POINT (-71.10135531969341 42.370426252137804)
6326,30,Amory St,30 Amory St,POINT (-71.101444341462 42.370301048151404)
4008,19,Amory St,19 Amory St,POINT (-71.10176381541747 42.37018835399514)
12046,21,Amory St,21 Amory St,POINT (-71.101747815145 42.37021065990302)
6479,31,Amory St,31 Amory St,POINT (-71.10162118644115 42.37038841321832)
12047,33,Amory St,33 Amory St,POINT (-71.10158741686956 42.37043955583995)
3746,18,Amory St,18 Amory St,POINT (-71.10161577974212 42.370082942758735)
5248,24,Amory St,24 Amory St,POINT (-71.10151277297439 42.37021880823695)
31652,22,Amory St,22 Amory St,POINT (-71.10135778493301 42.37011640834731)
31679,20,Willard St,20 Willard St,POINT (-71.12806212450677 42.3755837919078)
31678,1,Foster St,1 Foster St,POINT (-71.12835783363931 42.37572150969709)
31657,1035,Cambridge St,1035 Cambridge St,POINT (-71.09370415072989 42.37349363312798)
31677,39,Healey St,39 Healey St,POINT (-71.12960069443382 42.38037477889675)
31311,510,Kendall St,510 Kendall St,POINT (-71.08161150791177 42.36417056431009)
5533,25-A,Kelly Rd,25-A Kelly Rd,POINT (-71.10905799936722 42.36263648810271)
5123,23-A,Kelly Rd,23-A Kelly Rd,POINT (-71.10900086404463 42.362587655864495)
3080,163,Gore St,163 Gore St,POINT (-71.08520345132077 42.37290489934113)
25393,250,Bent St,250 Bent St,POINT (-71.08509154932419 42.36697120814635)
1289,10,Rogers St,10 Rogers St,POINT (-71.07743811781805 42.365649075504066)
4644,21,Clary St,21 Clary St,POINT (-71.098635486934 42.374270823525315)
4032,19,Clary St,19 Clary St,POINT (-71.09853007949307 42.37423077292594)
4102,19,Oakland St,19 Oakland St,POINT (-71.09906089324541 42.37418754605129)
2069,1311,Cambridge St,1311 Cambridge St,POINT (-71.09956720758395 42.37366339534703)
11589,1307,Cambridge St,1307 Cambridge St,POINT (-71.09943321725387 42.373639730293185)
11590,1305,Cambridge St,1305 Cambridge St,POINT (-71.09937316391202 42.37363272490674)
11591,1303,Cambridge St,1303 Cambridge St,POINT (-71.0993132299494 42.373624701681884)
11592,1299,Cambridge St,1299 Cambridge St,POINT (-71.09925455925338 42.3736173634424)
11612,1269,Cambridge St,1269 Cambridge St,POINT (-71.09863990387258 42.37353502758014)
11613,1267,Cambridge St,1267 Cambridge St,POINT (-71.09861960963558 42.37353226041522)
11615,1257,Cambridge St,1257 Cambridge St,POINT (-71.09843442717948 42.37350818958966)
1210,10,Clary St,10 Clary St,POINT (-71.09825469757872 42.3739598861538)
11636,8,Clary St,8 Clary St,POINT (-71.09814897683786 42.37392034366715)
11637,369,Prospect St,369 Prospect St,POINT (-71.09784842669504 42.37398384922254)
7254,375,Prospect St,375 Prospect St,POINT (-71.09774754443426 42.374121687610184)
7262,377,Prospect St,377 Prospect St,POINT (-71.09768681169467 42.37418097688595)
7345,381,Prospect St,381 Prospect St,POINT (-71.09763861131827 42.37425099995345)
7368,385,Prospect St,385 Prospect St,POINT (-71.09759556454573 42.37431003233858)
24809,383,Prospect St,383 Prospect St,POINT (-71.09759556454573 42.37431003233858)
6213,2,Houghton St,2 Houghton St,POINT (-71.09780032331788 42.37440104794572)
5147,23,Oak St,23 Oak St,POINT (-71.0994112892137 42.374323332422314)
4103,19,Oak St,19 Oak St,POINT (-71.09943438749038 42.374228872998266)
2978,15,Oak St,15 Oak St,POINT (-71.09942189954478 42.37415757733337)
11399,9,Oak St,9 Oak St,POINT (-71.09949850464099 42.37393380266103)
4474,20,Oak St,20 Oak St,POINT (-71.09961478048342 42.37417040628269)
2625,14,Oak St,14 Oak St,POINT (-71.0996579933416 42.37406679249688)
11574,6,Oak St,6 Oak St,POINT (-71.09967338702205 42.373843077448434)
11575,8,Oak St,8 Oak St,POINT (-71.09966790725431 42.37386075708811)
11576,10,Oak St,10 Oak St,POINT (-71.09964984018141 42.37394978374794)
11577,12,Oak St,12 Oak St,POINT (-71.09964745097611 42.37396028716436)
11583,7,Springfield St,7 Springfield St,POINT (-71.10036429181145 42.37397713119546)
1298,10,Springfield St,10 Springfield St,POINT (-71.10053581993178 42.37403109137681)
11570,10-A,Springfield St,10-A Springfield St,POINT (-71.10053378096487 42.374043259754366)
11571,12,Springfield St,12 Springfield St,POINT (-71.10053588733479 42.3740730917193)
2165,1369,Cambridge St,1369 Cambridge St,POINT (-71.10038911106084 42.373771663373105)
11578,1361,Cambridge St,1361 Cambridge St,POINT (-71.10023848065643 42.373750197568285)
16947,1367,Cambridge St,1367 Cambridge St,POINT (-71.10033961783431 42.37376531637293)
16950,1365,Cambridge St,1365 Cambridge St,POINT (-71.10031352989826 42.373761513856515)
11579,1359,Cambridge St,1359 Cambridge St,POINT (-71.10017182747896 42.373740986471915)
25497,1357,Cambridge St,1357 Cambridge St,POINT (-71.1001434941401 42.37373744259685)
11580,1355,Cambridge St,1355 Cambridge St,POINT (-71.1000742687039 42.37372756979574)
11581,1353,Cambridge St,1353 Cambridge St,POINT (-71.10006442931375 42.37372580253841)
2144,1343,Cambridge St,1343 Cambridge St,POINT (-71.0999613271281 42.373712891359794)
11573,1337,Cambridge St,1337 Cambridge St,POINT (-71.09985118759307 42.37369749512923)
13815,125,Brookline St,125 Brookline St,POINT (-71.10471123840179 42.36095556591506)
16695,319,Massachusetts Ave,319 Massachusetts Ave,POINT (-71.09852013233795 42.362479928298534)
16698,315,Massachusetts Ave,315 Massachusetts Ave,POINT (-71.09846757131649 42.36244901348813)
16705,301,Massachusetts Ave,301 Massachusetts Ave,POINT (-71.09830390889063 42.362352404698534)
2321,13,Perry St,13 Perry St,POINT (-71.10640347981179 42.36230864723644)
5237,248,Franklin St,248 Franklin St,POINT (-71.10470499822904 42.364133770582036)
5176,240,Franklin St,240 Franklin St,POINT (-71.10451673074722 42.36400777010118)
5236,246,Franklin St,246 Franklin St,POINT (-71.10476543707551 42.36394036344256)
600,234,Franklin St,234 Franklin St,POINT (-71.10441168244901 42.36392621914893)
4585,216,Franklin St,216 Franklin St,POINT (-71.1039280204126 42.36367718449879)
14811,218,Franklin St,218 Franklin St,POINT (-71.1039654167664 42.363699129932655)
4584,53,Pearl St,53 Pearl St,POINT (-71.1039903016611 42.36351731168218)
14825,63,Pearl St,63 Pearl St,POINT (-71.10425881665417 42.36335650469481)
9604,65,Pearl St,65 Pearl St,POINT (-71.10426745993263 42.363288425901544)
14828,67,Pearl St,67 Pearl St,POINT (-71.10430316179381 42.36325695225373)
599,151,Auburn St,151 Auburn St,POINT (-71.10463737081041 42.36344269198047)
25369,153,Auburn St,153 Auburn St,POINT (-71.10465758427434 42.3634547983026)
14805,157,Auburn St,157 Auburn St,POINT (-71.10471282018817 42.36354180645001)
11029,87,Pearl St,87 Pearl St,POINT (-71.10490988458619 42.36267127915554)
2787,156,Auburn St,156 Auburn St,POINT (-71.10504317802175 42.36326239655871)
4711,21,Prince St,21 Prince St,POINT (-71.11025684930642 42.36070866363473)
26067,750,Memorial Dr,750 Memorial Dr,POINT (-71.11518703726043 42.358183808540254)
457,746,Memorial Dr,746 Memorial Dr,POINT (-71.11514440550654 42.35802248645968)
2514,148,River St,148 River St,POINT (-71.10921644381106 42.36363649735678)
3041,160,River St,160 River St,POINT (-71.10961203303263 42.36351150979141)
2838,158,River St,158 River St,POINT (-71.10949076309633 42.36354454917125)
26251,176,River St,176 River St,POINT (-71.11000337017828 42.36334129853825)
4343,207,Hamilton St,207 Hamilton St,POINT (-71.10902559703855 42.36017638217882)
1437,114,Magazine St,114 Magazine St,POINT (-71.11006118917872 42.3599304805407)
25921,116,Magazine St,116 Magazine St,POINT (-71.11013116085026 42.35986650654236)
14681,19,Magazine St,19 Magazine St,POINT (-71.10568153262128 42.36417304771106)
14684,17,Magazine St,17 Magazine St,POINT (-71.10563719419176 42.364212963868205)
14688,15,Magazine St,15 Magazine St,POINT (-71.10558667014728 42.364258961842204)
14678,21,Magazine St,21 Magazine St,POINT (-71.10572661924117 42.364131114757654)
2313,13,Magazine St,13 Magazine St,POINT (-71.1055468446313 42.36429585587131)
17485,286,Franklin St,286 Franklin St,POINT (-71.10574454069041 42.36475565754841)
17487,26,River St,26 River St,POINT (-71.10583685226025 42.36474098505996)
17489,28,River St,28 River St,POINT (-71.10591930471736 42.364713678302316)
6413,30,River St,30 River St,POINT (-71.1059995131245 42.36468684365136)
17491,32,River St,32 River St,POINT (-71.1060762152205 42.36466706238751)
6949,34,River St,34 River St,POINT (-71.1061549430418 42.36463603442268)
